datetime,EURUSD,cash,commission,total,returns,equity_curve,drawdown
2019-05-01 05:45:00+00:00,-1121.89,2121.76,0.0,999.8700000000001,-3.000300029998293e-05,0.9998700000000001,0.00012999999999985246
2019-05-01 06:00:00+00:00,-1121.77,2121.76,0.0,999.9900000000002,0.00012001560202845596,0.9999900000000004,9.999999999621423e-06
2019-05-01 06:15:00+00:00,-1121.44,2121.76,0.0,1000.3200000000002,0.00033000330003285505,1.0003200000000003,0.0
2019-05-01 06:30:00+00:00,-1121.6,2121.76,0.0,1000.1600000000003,-0.0001599488163785967,1.0001600000000004,0.00015999999999993797
2019-05-01 06:45:00+00:00,-1121.65,2121.76,0.0,1000.1100000000001,-4.999200127997483e-05,1.0001100000000003,0.00021000000000004349
2019-05-01 07:00:00+00:00,-1122.42,2121.76,0.0,999.3400000000001,-0.0007699153093159161,0.9993400000000003,0.0009799999999999809
2019-05-01 07:15:00+00:00,-1122.5700000000002,2121.76,0.0,999.19,-0.0001500990653832135,0.9991900000000002,0.0011300000000000754
2019-05-01 07:30:00+00:00,0.0,999.19,0.0,999.19,0.0,0.9991900000000002,0.0011300000000000754
2019-05-01 07:45:00+00:00,-1122.73,2121.92,0.0,999.19,0.0,0.9991900000000002,0.0011300000000000754
2019-05-01 08:00:00+00:00,-1122.64,2121.92,0.0,999.28,9.007295909668755e-05,0.9992800000000001,0.001040000000000263
2019-05-01 08:15:00+00:00,-1122.76,2121.92,0.0,999.1600000000001,-0.00012008646225269981,0.9991600000000002,0.001160000000000161
2019-05-01 08:30:00+00:00,-1122.48,2121.92,0.0,999.44,0.00028023539773402995,0.9994400000000001,0.0008800000000002139
2019-05-01 08:45:00+00:00,-1122.8,2121.92,0.0,999.1200000000001,-0.00032017930040817433,0.9991200000000001,0.001200000000000201
2019-05-01 09:00:00+00:00,-1123.29,2121.92,0.0,998.6300000000001,-0.0004904315797902292,0.9986300000000001,0.0016900000000001913
2019-05-01 09:15:00+00:00,-1123.69,2121.92,0.0,998.23,-0.0004005487517900752,0.99823,0.0020900000000003693
2019-05-01 09:30:00+00:00,0.0,998.23,0.0,998.23,0.0,0.99823,0.0020900000000003693
2019-05-01 09:45:00+00:00,0.0,998.23,0.0,998.23,0.0,0.99823,0.0020900000000003693
2019-05-01 10:00:00+00:00,0.0,998.23,0.0,998.23,0.0,0.99823,0.0020900000000003693
2019-05-01 10:15:00+00:00,-1123.79,2121.7799999999997,0.0,997.9899999999998,-0.0002404255532294508,0.9979899999999997,0.0023300000000006094
2019-05-01 10:30:00+00:00,-1123.7299999999998,2121.7799999999997,0.0,998.05,6.012084289430675e-05,0.9980499999999998,0.0022700000000005494
2019-05-01 10:45:00+00:00,-1123.6299999999999,2121.7799999999997,0.0,998.1499999999999,0.00010019538099292902,0.9981499999999998,0.0021700000000005604
2019-05-01 11:00:00+00:00,-1123.61,2121.7799999999997,0.0,998.1699999999998,2.0037068576783668e-05,0.9981699999999997,0.0021500000000006514
2019-05-01 11:15:00+00:00,-1123.26,2121.7799999999997,0.0,998.5199999999998,0.00035064167426379633,0.9985199999999995,0.001800000000000801
2019-05-01 11:30:00+00:00,-1123.3999999999999,2121.7799999999997,0.0,998.3799999999999,-0.00014020750711041252,0.9983799999999996,0.001940000000000719
2019-05-01 11:45:00+00:00,-1123.69,2121.7799999999997,0.0,998.0899999999997,-0.0002904705623111292,0.9980899999999994,0.0022300000000009534
2019-05-01 12:00:00+00:00,-1123.47,2121.7799999999997,0.0,998.3099999999997,0.0002204210041178989,0.9983099999999994,0.0020100000000009555
2019-05-01 12:15:00+00:00,-1123.1,2121.7799999999997,0.0,998.6799999999998,0.00037062635854612225,0.9986799999999996,0.001640000000000752
2019-05-01 12:30:00+00:00,-1122.64,2121.7799999999997,0.0,999.1399999999996,0.00046060800256308987,0.9991399999999993,0.001180000000001069
2019-05-01 12:45:00+00:00,0.0,999.1399999999996,0.0,999.1399999999996,0.0,0.9991399999999993,0.001180000000001069
2019-05-01 13:00:00+00:00,0.0,999.1399999999996,0.0,999.1399999999996,0.0,0.9991399999999993,0.001180000000001069
2019-05-01 13:15:00+00:00,999.2290094520315,0.0,0.0,999.2290094520315,8.908606604873803e-05,0.9992290094520312,0.0010909905479691284
2019-05-01 13:30:00+00:00,999.1043962191872,0.0,0.0,999.1043962191872,-0.00012470938259956377,0.9991043962191869,0.0012156037808134235
2019-05-01 13:45:00+00:00,999.3625236300787,0.0,0.0,999.3625236300787,0.00025835879800784056,0.9993625236300784,0.0009574763699219391
2019-05-01 14:00:00+00:00,1000.4484389448644,0.0,0.0,1000.4484389448644,0.001086608001710232,1.0004484389448642,0.0
2019-05-01 14:15:00+00:00,0.0,1000.4484389448644,0.0,1000.4484389448644,0.0,1.0004484389448642,0.0
2019-05-01 14:30:00+00:00,0.0,1000.4484389448644,0.0,1000.4484389448644,0.0,1.0004484389448642,0.0
2019-05-01 14:45:00+00:00,0.0,1000.4484389448644,0.0,1000.4484389448644,0.0,1.0004484389448642,0.0
2019-05-01 15:00:00+00:00,-1124.59,2124.4484389448644,0.0,999.8584389448645,-0.0005897355396168313,0.9998584389448643,0.0005899999999999794
2019-05-01 15:15:00+00:00,-1124.48,2124.4484389448644,0.0,999.9684389448644,0.00011001557392065209,0.9999684389448642,0.00048000000000003595
2019-05-01 15:30:00+00:00,-1124.6000000000001,2124.4484389448644,0.0,999.8484389448643,-0.0001200037874462545,0.9998484389448641,0.000600000000000156
2019-05-01 15:45:00+00:00,-1124.52,2124.4484389448644,0.0,999.9284389448644,8.001212672259506e-05,0.9999284389448643,0.0005199999999999649
2019-05-01 16:00:00+00:00,-1124.11,2124.4484389448644,0.0,1000.3384389448645,0.00041002934213252296,1.0003384389448644,0.00010999999999983245
2019-05-01 16:15:00+00:00,-1124.26,2124.4484389448644,0.0,1000.1884389448644,-0.00014994925133371417,1.0001884389448643,0.00025999999999992696
2019-05-01 16:30:00+00:00,-1124.45,2124.4484389448644,0.0,999.9984389448643,-0.00018996420334604913,0.9999984389448642,0.00045000000000006146
2019-05-01 16:45:00+00:00,-1124.18,2124.4484389448644,0.0,1000.2684389448643,0.0002700004214855056,1.0002684389448642,0.000180000000000069
2019-05-01 17:00:00+00:00,-1124.5400000000002,2124.4484389448644,0.0,999.9084389448642,-0.00035990338791447307,0.999908438944864,0.000540000000000207
2019-05-01 17:15:00+00:00,-1124.5,2124.4484389448644,0.0,999.9484389448644,4.000366277767675e-05,0.9999484389448642,0.000500000000000056
2019-05-01 17:30:00+00:00,-1124.4099999999999,2124.4484389448644,0.0,1000.0384389448645,9.000464073438685e-05,1.0000384389448642,0.00041000000000002146
2019-05-01 17:45:00+00:00,-1124.69,2124.4484389448644,0.0,999.7584389448643,-0.00027998923750938154,0.9997584389448639,0.0006900000000003015
2019-05-01 18:00:00+00:00,0.0,999.7584389448643,0.0,999.7584389448643,0.0,0.9997584389448639,0.0006900000000003015
2019-05-01 18:15:00+00:00,0.0,999.7584389448643,0.0,999.7584389448643,0.0,0.9997584389448639,0.0006900000000003015
2019-05-01 18:30:00+00:00,0.0,999.7584389448643,0.0,999.7584389448643,0.0,0.9997584389448639,0.0006900000000003015
2019-05-01 18:45:00+00:00,0.0,999.7584389448643,0.0,999.7584389448643,0.0,0.9997584389448639,0.0006900000000003015
2019-05-01 19:00:00+00:00,0.0,999.7584389448643,0.0,999.7584389448643,0.0,0.9997584389448639,0.0006900000000003015
2019-05-01 19:15:00+00:00,999.151356023659,0.0,0.0,999.151356023659,-0.0006072296042292091,0.9991513560236587,0.0012970829212055612
2019-05-01 19:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 19:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 20:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 20:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 20:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 20:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 21:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 21:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 21:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 21:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 22:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 22:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 22:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 22:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 23:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 23:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 23:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-01 23:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 00:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 00:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 00:30:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 00:45:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 01:00:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 01:15:00+00:00,0.0,999.151356023659,0.0,999.151356023659,0.0,0.9991513560236587,0.0012970829212055612
2019-05-02 01:30:00+00:00,999.1156997439468,0.0,0.0,999.1156997439468,-3.568656490049449e-05,0.9991156997439465,0.0013327392009176986
2019-05-02 01:45:00+00:00,999.151356023659,0.0,0.0,999.151356023659,3.5687838476849976e-05,0.9991513560236587,0.0012970829212055612
2019-05-02 02:00:00+00:00,998.7591369468255,0.0,0.0,998.7591369468255,-0.00039255221390521733,0.9987591369468252,0.0016893019980390722
2019-05-02 02:15:00+00:00,998.87501985589,0.0,0.0,998.87501985589,0.00011602688253620208,0.9988750198558897,0.0015734190889745703
2019-05-02 02:30:00+00:00,998.5719414783367,0.0,0.0,998.5719414783367,-0.0003034197187120613,0.9985719414783365,0.0018764974665277379
2019-05-02 02:45:00+00:00,998.5362851986246,0.0,0.0,998.5362851986246,-3.5707271785923034e-05,0.9985362851986244,0.0019121537462398752
2019-05-02 03:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 03:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 03:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 03:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 04:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 04:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 04:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 04:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 05:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 05:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 05:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 05:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 06:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 06:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 06:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 06:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 07:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 07:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 07:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 07:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 08:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 08:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 08:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 08:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 09:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 09:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 09:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 09:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 10:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 10:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 10:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 10:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 11:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 11:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 11:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 11:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 12:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 12:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 12:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 12:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 13:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 13:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 13:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 13:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 14:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 14:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 14:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 14:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 15:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 15:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 15:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 15:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 16:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 16:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 16:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 16:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 17:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 17:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 17:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 17:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 18:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 18:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 18:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 18:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 19:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 19:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 19:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 19:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 20:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 20:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 20:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 20:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 21:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 21:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 21:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 21:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 22:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 22:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 22:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 22:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 23:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 23:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 23:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-02 23:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 00:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 00:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 00:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 00:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 01:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 01:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 01:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 01:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 02:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 02:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 02:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 02:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 03:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 03:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 03:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 03:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 04:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 04:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 04:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 04:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 05:00:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 05:15:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 05:30:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
2019-05-03 05:45:00+00:00,0.0,998.5362851986246,0.0,998.5362851986246,0.0,0.9985362851986244,0.0019121537462398752
